EpochTime,3.feed_26.PM10B_UG_M3..3.feed_59665.PM10_640_UG_M3
1491409800,3.0
1491413400,6.0
1491417000,4.0
1491420600,4.0
1491424200,7.0
1491427800,6.0
1491431400,9.0
1491435000,15.0
1491438600,4.0
1491442200,10.0
1491445800,6.0
1491449400,3.0
1491453000,11.0
1491456600,5.0
1491460200,0.0
1491463800,-1.0
1491467400,1.0
1491471000,0.0
1491481800,1.0
1491485400,0.0
1491489000,2.0
1491492600,2.0
1491496200,3.0
1491499800,2.0
1491503400,0.0
1491507000,2.0
1491510600,3.0
1491514200,4.0
1491517800,2.0
1491521400,1.0
1491525000,0.0
1491532200,0.0
1491535800,0.0
1491539400,-2.0
1491546600,-1.0
1491550200,0.0
1491553800,0.0
1491557400,-1.0
1491561000,-1.0
1491564600,0.0
1491579000,0.0
1491582600,0.0
1491586200,-1.0
1491589800,0.0
1491593400,3.0
1491597000,4.0
1491600600,2.0
1491604200,5.0
1491607800,4.0
1491611400,1.0
1491615000,0.0
1491618600,6.0
1491622200,4.0
1491625800,4.0
1491629400,4.0
1491633000,1.0
1491636600,2.0
1491640200,2.0
1491643800,6.0
1491647400,6.0
1491651000,6.0
1491654600,14.0
1491658200,16.0
1491661800,27.0
1491665400,13.0
1491669000,6.0
1491672600,0.0
1491676200,2.0
1491679800,0.0
1491683400,2.0
1491687000,3.0
1491690600,3.0
1491694200,3.0
1491697800,7.0
1491701400,15.0
1491705000,28.0
1491708600,24.0
1491712200,24.0
1491715800,19.0
1491719400,19.0
1491723000,22.0
1491726600,16.0
1491730200,18.0
1491733800,21.0
1491737400,26.0
1491741000,28.0
1491744600,38.0
1491748200,34.0
1491751800,6.0
1491755400,4.0
1491759000,6.0
1491762600,5.0
1491766200,5.0
1491769800,4.0
1491773400,3.0
1491777000,3.0
1491780600,2.0
1491784200,9.0
1491787800,15.0
1491791400,18.0
1491795000,23.0
1491798600,19.0
1491802200,13.0
1491805800,18.0
1491809400,16.0
1491813000,6.0
1491816600,16.0
1491820200,22.0
1491823800,16.0
1491827400,11.0
1491831000,22.0
1491834600,19.0
1491838200,22.0
1491841800,22.0
1491845400,21.0
1491849000,23.0
1491852600,19.0
1491856200,15.0
1491859800,19.0
1491863400,17.0
1491867000,18.0
1491870600,15.0
1491874200,20.0
1491877800,14.0
1491881400,26.0
1491885000,18.0
1491888600,22.0
1491892200,22.0
1491895800,23.0
1491899400,21.0
1491903000,17.0
1491906600,27.0
1491910200,52.0
1491913800,75.0
1491917400,31.0
1491921000,17.0
1491924600,41.0
1491928200,9.0
1491931800,16.0
1491935400,10.0
1491939000,12.0
1491942600,16.0
1491946200,13.0
1491949800,10.0
1491953400,7.0
1491957000,3.0
1491960600,7.0
1491964200,6.0
1491967800,6.0
1491971400,6.0
1491975000,11.0
1491978600,11.0
1491982200,6.0
1491985800,2.0
1491989400,2.0
1491993000,17.0
1491996600,18.0
1492000200,12.0
1492003800,17.0
1492007400,20.0
1492011000,29.0
1492014600,7.0
1492018200,8.0
1492021800,6.0
1492025400,5.0
1492029000,6.0
1492032600,9.0
1492036200,5.0
1492039800,7.0
1492043400,10.0
1492047000,11.0
1492050600,5.0
1492057800,4.0
1492061400,7.0
1492065000,6.0
1492068600,6.0
1492072200,11.0
1492075800,11.0
1492079400,18.0
1492083000,22.0
1492086600,12.0
1492090200,10.0
1492093800,11.0
1492097400,26.0
1492101000,16.0
1492104600,1.0
1492108200,4.0
1492111800,3.0
1492115400,6.0
1492119000,8.0
1492122600,8.0
1492126200,10.0
1492129800,12.0
1492133400,14.0
1492137000,21.0
1492147800,11.0
1492151400,18.0
1492155000,15.0
1492158600,19.0
1492162200,15.0
1492165800,17.0
1492169400,22.0
1492173000,22.0
1492176600,15.0
1492183800,30.0
1492187400,13.0
1492191000,10.0
1492194600,10.0
1492198200,11.0
1492201800,13.0
1492205400,15.0
1492209000,11.0
1492212600,13.0
1492216200,17.0
1492219800,26.0
1492223400,28.0
1492227000,29.0
1492230600,28.0
1492234200,31.0
1492237800,31.0
1492241400,19.0
1492245000,20.0
1492248600,22.0
1492252200,24.0
1492255800,38.0
1492259400,33.0
1492263000,49.0
1492266600,36.0
1492270200,29.0
1492273800,21.0
1492277400,26.0
1492281000,19.0
1492284600,20.0
1492288200,24.0
1492291800,25.0
1492295400,18.0
1492299000,20.0
1492302600,24.0
1492306200,25.0
1492309800,24.0
1492313400,19.0
1492317000,22.0
1492320600,16.0
1492324200,13.0
1492327800,12.0
1492331400,17.0
1492335000,13.0
1492338600,11.0
1492342200,11.0
1492345800,18.0
1492349400,15.0
1492353000,16.0
1492356600,19.0
1492360200,17.0
1492363800,18.0
1492367400,7.0
1492371000,10.0
1492374600,9.0
1492378200,6.0
1492381800,2.0
1492385400,7.0
1492389000,8.0
1492392600,7.0
1492396200,5.0
1492399800,6.0
1492403400,6.0
1492407000,6.0
1492410600,9.0
1492414200,7.0
1492417800,6.0
1492421400,5.0
1492425000,4.0
1492428600,9.0
1492432200,9.0
1492435800,10.0
1492439400,5.0
1492443000,2.0
1492446600,4.0
1492450200,3.0
1492453800,4.0
1492457400,3.0
1492461000,3.0
1492464600,3.0
1492468200,1.0
1492471800,4.0
1492475400,3.0
1492479000,1.0
1492482600,4.0
1492486200,7.0
1492489800,0.0
1492493400,6.0
1492497000,7.0
1492500600,9.0
1492504200,9.0
1492507800,7.0
1492511400,12.0
1492515000,11.0
1492518600,20.0
1492522200,20.0
1492525800,33.0
1492529400,7.0
1492533000,6.0
1492536600,4.0
1492540200,11.0
1492543800,9.0
1492547400,7.0
1492551000,8.0
1492554600,6.0
1492558200,6.0
1492561800,10.0
1492565400,23.0
1492569000,24.0
1492572600,14.0
1492576200,23.0
1492579800,11.0
1492583400,13.0
1492587000,10.0
1492590600,14.0
1492594200,12.0
1492597800,10.0
1492601400,12.0
1492605000,8.0
1492608600,15.0
1492612200,9.0
1492615800,8.0
1492619400,10.0
1492623000,14.0
1492626600,14.0
1492630200,12.0
1492633800,11.0
1492637400,12.0
1492641000,16.0
1492644600,9.0
1492648200,12.0
1492651800,8.0
1492655400,12.0
1492659000,5.0
1492662600,-1.0
1492666200,0.0
1492669800,0.0
1492673400,2.0
1492677000,1.0
1492680600,2.0
1492684200,2.0
1492687800,4.0
1492691400,9.0
1492695000,8.0
1492698600,12.0
1492702200,19.0
1492705800,17.0
1492709400,18.0
1492713000,7.0
1492716600,8.0
1492720200,12.0
1492723800,17.0
1492727400,14.0
1492731000,13.0
1492734600,12.0
1492738200,10.0
1492741800,13.0
1492745400,10.0
1492749000,8.0
1492752600,4.0
1492756200,6.0
1492759800,5.0
1492763400,5.0
1492767000,9.0
1492770600,10.0
1492774200,16.0
1492777800,22.0
1492781400,19.0
1492785000,25.0
1492788600,20.0
1492792200,15.0
1492795800,15.0
1492799400,3.0
1492803000,6.0
1492806600,7.0
1492810200,9.0
1492813800,5.0
1492817400,4.0
1492821000,9.0
1492824600,7.0
1492828200,2.0
1492831800,1.0
1492842600,1.0
1492846200,6.0
1492849800,6.0
1492853400,3.0
1492857000,0.0
1492860600,0.0
1492864200,4.0
1492867800,5.0
1492871400,6.0
1492875000,9.0
1492878600,8.0
1492882200,3.0
1492885800,1.0
1492889400,1.0
1492893000,1.0
1492896600,4.0
1492900200,3.0
1492903800,0.0
1492907400,0.0
1492914600,4.0
1492918200,9.0
1492921800,8.0
1492925400,5.0
1492929000,10.0
1492932600,7.0
1492936200,8.0
1492939800,4.0
1492943400,4.0
1492947000,8.0
1492950600,6.0
1492954200,8.0
1492961400,0.0
1492965000,0.0
1492968600,0.0
1492972200,0.0
1492975800,3.0
1492979400,3.0
1492983000,2.0
1492986600,3.0
1492990200,2.0
1492993800,7.0
1492997400,4.0
1493001000,3.0
1493004600,16.0
1493008200,8.0
1493011800,4.0
1493015400,2.0
1493019000,6.0
1493022600,9.0
1493026200,14.0
1493029800,25.0
1493033400,23.0
1493037000,12.0
1493040600,37.0
1493044200,15.0
1493047800,8.0
1493051400,4.0
1493055000,6.0
1493058600,7.0
1493062200,12.0
1493065800,9.0
1493069400,5.0
1493073000,13.0
1493076600,6.0
1493080200,1.0
1493083800,0.0
1493087400,0.0
1493091000,0.0
1493094600,2.0
1493098200,3.0
1493101800,1.0
1493105400,0.0
1493109000,0.0
1493112600,-1.0
1493119800,10.0
1493123400,9.0
1493127000,6.0
1493130600,11.0
1493134200,13.0
1493137800,9.0
1493141400,5.0
1493145000,4.0
1493148600,5.0
1493152200,5.0
1493155800,3.0
1493159400,0.0
1493163000,-1.0
1493166600,0.0
1493170200,2.0
1493173800,1.0
1493177400,1.0
1493181000,5.0
1493184600,5.0
1493188200,5.0
1493191800,4.0
1493195400,4.0
1493199000,5.0
1493202600,12.0
1493206200,15.0
1493209800,16.0
1493213400,8.0
1493220600,7.0
1493224200,5.0
1493227800,9.0
1493231400,8.0
1493235000,11.0
1493238600,8.0
1493242200,9.0
1493245800,10.0
1493249400,12.0
1493253000,9.0
1493256600,19.0
1493260200,23.0
1493263800,16.0
1493267400,16.0
1493271000,10.0
1493274600,13.0
1493278200,10.0
1493281800,10.0
1493285400,8.0
1493289000,11.0
1493292600,18.0
1493296200,29.0
1493299800,27.0
1493303400,13.0
1493307000,13.0
1493310600,13.0
1493314200,26.0
1493317800,19.0
1493321400,15.0
1493325000,26.0
1493328600,20.0
1493332200,14.0
1493335800,10.0
1493339400,11.0
1493343000,9.0
1493346600,6.0
1493350200,11.0
1493353800,7.0
1493357400,6.0
1493361000,8.0
1493364600,19.0
1493375400,4.0
1493379000,33.0
1493382600,32.0
1493386200,46.0
1493389800,16.0
1493393400,17.0
1493397000,9.0
1493400600,6.0
1493404200,9.0
1493407800,8.0
1493411400,8.0
1493415000,10.0
1493418600,7.0
1493422200,9.0
1493425800,12.0
1493429400,15.0
1493433000,11.0
1493436600,12.0
1493440200,9.0
1493443800,5.0
1493447400,4.0
1493451000,4.0
1493454600,7.0
1493458200,39.0
1493461800,14.0
1493465400,12.0
1493469000,14.0
1493472600,8.0
1493476200,7.0
1493479800,6.0
1493483400,6.0
1493487000,3.0
1493490600,3.0
1493494200,2.0
1493497800,4.0
1493501400,8.0
1493505000,5.0
1493508600,8.0
1493512200,12.0
1493515800,10.0
1493519400,8.0
1493523000,5.0
1493526600,3.0
1493530200,3.0
1493533800,2.0
1493537400,6.0
1493541000,5.0
1493544600,4.0
1493548200,9.0
1493551800,5.0
1493555400,5.0
1493559000,9.0
1493562600,17.0
1493566200,25.0
1493569800,23.0
1493573400,24.0
1493577000,14.0
1493580600,19.0
1493584200,20.0
1493587800,14.0
1493591400,14.0
1493595000,14.0
1493598600,14.0
1493602200,16.0
1493605800,52.0
1493609400,22.0
1493613000,16.0
1493616600,16.0
1493620200,14.0
1493623800,13.0
1493627400,10.0
1493631000,7.0
1493634600,7.0
1493638200,10.0
1493641800,13.0
1493645400,14.0
1494261000,18.0
1494264600,13.0
1494268200,11.0
1494271800,21.0
1494275400,15.0
1494279000,18.0
1494282600,13.0
1494286200,12.0
1494289800,6.0
1494297000,7.0
1494300600,14.0
1494304200,14.0
1494307800,8.0
1494311400,10.0
1494315000,12.0
1494318600,10.0
1494322200,8.0
1494325800,18.0
1494329400,32.0
1494333000,36.0
1494336600,25.0
1494340200,36.0
1494343800,44.0
1494347400,15.0
1494351000,18.0
1494354600,13.0
1494358200,19.0
1494361800,14.0
1494365400,21.0
1494369000,17.0
1494372600,17.0
1494376200,15.0
1494379800,21.0
1494383400,22.0
1494387000,7.0
1494390600,12.0
1494394200,16.0
1494397800,17.0
1494401400,19.0
1494405000,22.0
1494408600,23.0
1494412200,20.0
1494415800,22.0
1494419400,21.0
1494423000,38.0
1494426600,40.0
1494430200,19.0
1494433800,25.0
1494437400,24.0
1494441000,23.0
1494444600,28.0
1494448200,16.0
1494451800,23.0
1494455400,19.0
1494459000,25.0
1494462600,9.0
1494466200,8.0
1494469800,11.0
1494473400,18.0
1494477000,16.0
1494480600,17.0
1494484200,14.0
1494487800,12.0
1494491400,10.0
1494495000,12.0
1494498600,16.0
1494502200,7.0
1494505800,16.0
1494509400,11.0
1494513000,14.0
1494516600,13.0
1494520200,15.0
1494523800,17.0
1494527400,21.0
1494531000,21.0
1494534600,16.0
1494538200,17.0
1494541800,10.0
1494545400,8.0
1494549000,5.0
1494552600,7.0
1494556200,20.0
1494559800,15.0
1494563400,8.0
1494567000,9.0
1494570600,11.0
1494574200,9.0
1494577800,8.0
1494581400,8.0
1494585000,13.0
1494588600,7.0
1494592200,11.0
1494595800,16.0
1494599400,19.0
1494603000,24.0
1494606600,8.0
1494610200,11.0
1494613800,10.0
1494617400,8.0
1494621000,10.0
1494624600,8.0
1494628200,9.0
1494631800,10.0
1494635400,4.0
1494642600,4.0
1494646200,3.0
1494649800,5.0
1494653400,8.0
1494657000,8.0
1494660600,7.0
1494664200,7.0
1494667800,7.0
1494671400,4.0
1494675000,5.0
1494678600,8.0
1494682200,11.0
1494685800,13.0
1494689400,19.0
1494693000,19.0
1494696600,12.0
1494700200,9.0
1494703800,12.0
1494707400,8.0
1494711000,15.0
1494714600,14.0
1494718200,14.0
1494721800,16.0
1494725400,21.0
1494729000,29.0
1494732600,31.0
1494736200,25.0
1494739800,16.0
1494743400,14.0
1494747000,15.0
1494750600,21.0
1494754200,16.0
1494757800,21.0
1494761400,24.0
1494765000,30.0
1494768600,27.0
1494772200,24.0
1494775800,32.0
1494779400,32.0
1494783000,25.0
1494786600,26.0
1494790200,22.0
1494793800,24.0
1494797400,33.0
1494801000,29.0
1494804600,21.0
1494808200,14.0
1494811800,4.0
1494815400,2.0
1494819000,-1.0
1494826200,-1.0
1494829800,11.0
1494833400,8.0
1494837000,5.0
1494840600,6.0
1494844200,10.0
1494847800,17.0
1494851400,16.0
1494855000,11.0
1494858600,24.0
1494862200,23.0
1494865800,20.0
1494869400,15.0
1494873000,16.0
1494876600,16.0
1494880200,16.0
1494883800,12.0
1494887400,10.0
1494891000,7.0
1494894600,10.0
1494898200,13.0
1494901800,14.0
1494905400,14.0
1494912600,14.0
1494916200,11.0
1494919800,7.0
1494923400,10.0
1494927000,16.0
1494930600,17.0
1494934200,29.0
1494937800,35.0
1494941400,40.0
1494945000,75.0
1494948600,18.0
1494952200,20.0
1494955800,27.0
1494959400,20.0
1494963000,30.0
1494966600,24.0
1494970200,21.0
1494973800,29.0
1494977400,27.0
1494981000,27.0
1494984600,24.0
1494988200,38.0
1494991800,33.0
1494995400,29.0
1494999000,24.0
1495002600,29.0
1495006200,26.0
1495009800,21.0
1495013400,26.0
1495017000,31.0
1495020600,38.0
1495024200,56.0
1495027800,42.0
1495031400,36.0
1495035000,36.0
1495038600,33.0
1495042200,31.0
1495045800,35.0
1495049400,37.0
1495053000,45.0
1495056600,33.0
1495060200,61.0
1495063800,31.0
1495067400,35.0
1495071000,40.0
1495074600,33.0
1495078200,25.0
1495081800,27.0
1495085400,18.0
1495089000,16.0
1495092600,15.0
1495096200,21.0
1495099800,19.0
1495103400,17.0
1495107000,29.0
1495110600,36.0
1495114200,38.0
1495117800,37.0
1495121400,54.0
1495125000,46.0
1495128600,37.0
1495132200,31.0
1495135800,38.0
1495139400,33.0
1495143000,28.0
1495146600,32.0
1495150200,27.0
1495153800,29.0
1495157400,26.0
1495161000,23.0
1495164600,21.0
1495168200,20.0
1495175400,24.0
1495179000,10.0
1495182600,13.0
1495186200,14.0
1495189800,18.0
1495193400,23.0
1495197000,30.0
1495207800,40.0
1495211400,33.0
1495215000,40.0
1495218600,29.0
1495222200,30.0
1495225800,27.0
1495229400,27.0
1495233000,70.0
1495236600,30.0
1495240200,23.0
1495243800,16.0
1495247400,13.0
1495251000,15.0
1495254600,11.0
1495258200,7.0
1495261800,7.0
1495265400,5.0
1495269000,4.0
1495272600,1.0
1495276200,4.0
1495279800,14.0
1495283400,14.0
1495287000,18.0
1495290600,32.0
1495294200,30.0
1495297800,20.0
1495301400,20.0
1495305000,17.0
1495308600,17.0
1495312200,17.0
1495315800,21.0
1495319400,17.0
1495323000,16.0
1495326600,18.0
1495330200,16.0
1495333800,15.0
1495337400,16.0
1495341000,13.0
1495344600,8.0
1495348200,5.0
1495351800,3.0
1495355400,2.0
1495359000,5.0
1495362600,9.0
1495366200,15.0
1495369800,31.0
1495373400,16.0
1495377000,15.0
1495380600,20.0
1495384200,18.0
1495387800,14.0
1495391400,12.0
1495395000,10.0
1495398600,12.0
1495402200,11.0
1495405800,6.0
1495409400,3.0
1495413000,1.0
1495416600,1.0
1495420200,5.0
1495423800,12.0
1495427400,17.0
1495431000,13.0
1495434600,14.0
1495438200,17.0
1495441800,14.0
1495445400,11.0
1495449000,11.0
1495452600,10.0
1495456200,15.0
1495459800,16.0
1495463400,17.0
1495467000,22.0
1495470600,34.0
1495474200,22.0
1495477800,24.0
1495481400,17.0
1495485000,18.0
1495488600,16.0
1495492200,12.0
1495495800,10.0
1495499400,15.0
1495503000,13.0
1495506600,14.0
1495513800,9.0
1495517400,12.0
1495521000,13.0
1495524600,7.0
1495528200,7.0
1495531800,14.0
1495535400,13.0
1495539000,19.0
1495542600,23.0
1495546200,37.0
1495549800,41.0
1495553400,36.0
1495557000,24.0
1495560600,14.0
1495564200,22.0
1495567800,23.0
1495571400,21.0
1495575000,19.0
1495578600,12.0
1495582200,21.0
1495585800,15.0
1495589400,7.0
1495593000,13.0
1495596600,12.0
1495600200,7.0
1495603800,7.0
1495607400,10.0
1495611000,8.0
1495614600,7.0
1495618200,11.0
1495621800,9.0
1495625400,10.0
1495629000,18.0
1495632600,12.0
1495636200,13.0
1495639800,12.0
1495643400,16.0
1495647000,13.0
1495650600,7.0
1495654200,18.0
1495657800,9.0
1495661400,12.0
1495665000,12.0
1495668600,9.0
1495672200,5.0
1495675800,7.0
1495679400,6.0
1495683000,4.0
1495686600,2.0
1495690200,1.0
1495693800,0.0
1495697400,2.0
1495701000,2.0
1495704600,2.0
1495708200,1.0
1495711800,3.0
1495715400,3.0
1495719000,3.0
1495722600,3.0
1495726200,3.0
1495729800,4.0
1495733400,11.0
1495737000,12.0
1495740600,9.0
1495744200,10.0
1495747800,11.0
1495751400,9.0
1495755000,6.0
1495758600,3.0
1495762200,2.0
1495765800,8.0
1495769400,5.0
1495773000,3.0
1495776600,3.0
1495780200,3.0
1495783800,6.0
1495787400,6.0
1495791000,14.0
1495794600,12.0
1495798200,7.0
1495801800,3.0
1495805400,1.0
1495809000,17.0
1495812600,12.0
1495816200,15.0
1495819800,13.0
1495823400,9.0
1495827000,10.0
1495830600,11.0
1495834200,9.0
1495837800,13.0
1495841400,10.0
1495845000,8.0
1495848600,17.0
1495852200,18.0
1495855800,19.0
1495859400,5.0
1495863000,2.0
1495866600,13.0
1495870200,17.0
1495873800,21.0
1495877400,12.0
1495881000,21.0
1495884600,15.0
1495888200,19.0
1495891800,26.0
1495895400,21.0
1495899000,11.0
1495902600,10.0
1495906200,14.0
1495909800,20.0
1495913400,14.0
1495917000,12.0
1495920600,18.0
1495924200,17.0
1495927800,12.0
1495931400,12.0
1495935000,24.0
1495938600,24.0
1495942200,25.0
1495945800,27.0
1495949400,32.0
1495953000,30.0
1495956600,26.0
1495960200,11.0
1495963800,13.0
1495967400,17.0
1495971000,21.0
1495974600,26.0
1495978200,22.0
1495981800,19.0
1495985400,15.0
1495989000,16.0
1495992600,12.0
1495996200,13.0
1495999800,14.0
1496003400,16.0
1496007000,21.0
1496010600,16.0
1496014200,10.0
1496017800,11.0
1496021400,9.0
1496025000,13.0
1496028600,9.0
1496032200,11.0
1496035800,5.0
1496043000,-1.0
1496046600,0.0
1496050200,4.0
1496053800,4.0
1496057400,6.0
1496061000,7.0
1496068200,15.0
1496071800,15.0
1496075400,19.0
1496079000,18.0
1496082600,18.0
1496086200,15.0
1496089800,16.0
1496093400,7.0
1496097000,12.0
1496100600,9.0
1496104200,13.0
1496107800,10.0
1496111400,17.0
1496115000,14.0
1496118600,16.0
1496122200,13.0
1496125800,12.0
1496129400,10.0
1496133000,6.0
1496136600,10.0
1496140200,12.0
1496143800,26.0
1496147400,32.0
1496158200,11.0
1496161800,11.0
1496165400,17.0
1496169000,29.0
1496172600,27.0
1496176200,19.0
1496179800,16.0
1496183400,13.0
1496187000,16.0
1496190600,16.0
1496194200,20.0
1496197800,28.0
1496201400,15.0
1496205000,12.0
1496208600,9.0
1496212200,7.0
1496215800,6.0
1496219400,7.0
1496223000,11.0
1496226600,21.0
1496230200,20.0
1496233800,27.0
1496237400,36.0
1496241000,20.0
1496244600,27.0
1496248200,14.0
1496251800,9.0
1496255400,13.0
1496259000,9.0
1496262600,36.0
1496266200,5.0
1496269800,4.0
1496273400,1.0
1496277000,2.0
1496280600,2.0
1496284200,4.0
1496287800,0.0
1496291400,-1.0
1496295000,17.0
1496298600,12.0
1496302200,16.0
1496305800,15.0
1496309400,21.0
1496313000,25.0
1496316600,20.0
1496320200,19.0
1496323800,25.0
1496327400,43.0
1496331000,19.0
1496334600,17.0
1496338200,16.0
1496341800,12.0
1496345400,16.0
1496349000,11.0
1496352600,13.0
1496356200,11.0
1496359800,12.0
1496363400,9.0
1496367000,12.0
1496370600,17.0
1496374200,19.0
1496377800,8.0
1496381400,4.0
1496385000,16.0
1496388600,15.0
1496392200,20.0
1496395800,20.0
1496399400,26.0
1496403000,33.0
1496406600,41.0
1496410200,24.0
1496413800,46.0
1496417400,24.0
1496421000,39.0
1496424600,29.0
1496428200,25.0
1496431800,18.0
1496435400,17.0
1496439000,8.0
1496442600,15.0
1496446200,9.0
1496449800,13.0
1496453400,13.0
1496457000,18.0
1496460600,21.0
1496464200,17.0
1496467800,8.0
1496471400,26.0
1496475000,33.0
1496478600,15.0
1496482200,21.0
1496485800,25.0
1496489400,23.0
1496493000,28.0
1496496600,42.0
1496500200,19.0
1496503800,13.0
1496507400,17.0
1496511000,16.0
1496514600,15.0
1496518200,10.0
1496521800,12.0
1496525400,9.0
1496529000,13.0
1496532600,9.0
1496536200,13.0
1496539800,18.0
1496543400,19.0
1496547000,12.0
1496550600,13.0
1496554200,20.0
1496557800,11.0
1496561400,14.0
1496565000,23.0
1496568600,29.0
1496572200,25.0
1496575800,41.0
1496579400,48.0
1496583000,33.0
1496586600,28.0
1496590200,23.0
1496593800,27.0
1496597400,28.0
1496601000,19.0
1496604600,5.0
1496608200,4.0
1496611800,10.0
1496615400,15.0
1496619000,14.0
1496622600,12.0
1496626200,11.0
1496629800,6.0
1496633400,5.0
1496637000,6.0
1496640600,8.0
1496644200,9.0
1496647800,6.0
1496651400,11.0
1496655000,14.0
1496658600,20.0
1496662200,16.0
1496665800,12.0
1496669400,13.0
1496673000,8.0
1496676600,13.0
1496680200,10.0
1496683800,12.0
1496687400,12.0
1496691000,9.0
1496694600,5.0
1496698200,10.0
1496701800,11.0
1496705400,12.0
1496709000,10.0
1496712600,6.0
1496716200,2.0
1496719800,0.0
1496723400,3.0
1496727000,-1.0
1496734200,6.0
1496737800,7.0
1496741400,10.0
1496745000,11.0
1496748600,9.0
1496752200,9.0
1496755800,8.0
1496759400,25.0
1496763000,12.0
1496766600,10.0
1496770200,11.0
1496773800,10.0
1496777400,5.0
1496781000,6.0
1496784600,4.0
1496788200,5.0
1496791800,4.0
1496795400,4.0
1496799000,5.0
1496802600,1.0
1496809800,2.0
1496813400,3.0
1496817000,4.0
1496820600,7.0
1496824200,6.0
1496827800,4.0
1496831400,2.0
1496835000,2.0
1496838600,3.0
1496842200,1.0
1496845800,2.0
1496849400,2.0
1496853000,3.0
1496856600,19.0
1496860200,16.0
1496863800,-1.0
1496867400,5.0
1496871000,5.0
1496874600,4.0
1496878200,4.0
1496881800,3.0
1496885400,1.0
1496892600,1.0
1496896200,4.0
1496899800,4.0
1496903400,6.0
1496907000,9.0
1496910600,9.0
1496914200,9.0
1496917800,8.0
1496921400,7.0
1496925000,9.0
1496928600,9.0
1496932200,12.0
1496935800,16.0
1496939400,8.0
1496943000,4.0
1496946600,0.0
1496950200,6.0
1496953800,10.0
1496957400,7.0
1496961000,3.0
1496964600,4.0
1496968200,5.0
1496971800,6.0
1496975400,11.0
1496979000,9.0
1496982600,4.0
1496986200,6.0
1496989800,16.0
1496993400,20.0
1496997000,15.0
1497000600,14.0
1497004200,22.0
1497007800,25.0
1497011400,20.0
1497015000,28.0
1497018600,33.0
1497022200,14.0
1497025800,14.0
1497029400,21.0
1497033000,17.0
1497036600,12.0
1497040200,15.0
1497043800,20.0
1497047400,12.0
1497051000,11.0
1497054600,17.0
1497058200,21.0
1497061800,25.0
1497065400,19.0
1497069000,16.0
1497072600,17.0
1497076200,15.0
1497079800,17.0
1497083400,11.0
1497087000,10.0
1497090600,11.0
1497094200,13.0
1497097800,9.0
1497101400,11.0
1497105000,15.0
1497108600,29.0
1497112200,25.0
1497115800,21.0
1497119400,27.0
1497123000,23.0
1497126600,25.0
1497130200,23.0
1497133800,29.0
1497137400,17.0
1497141000,15.0
1497144600,16.0
1497148200,15.0
1497151800,13.0
1497155400,9.0
1497159000,9.0
1497162600,7.0
1497166200,9.0
1497169800,6.0
1497173400,6.0
1497177000,6.0
1497180600,13.0
1497184200,18.0
1497187800,13.0
1497191400,17.0
1497195000,13.0
1497198600,20.0
1497202200,21.0
1497205800,14.0
1497209400,14.0
1497213000,11.0
1497216600,11.0
1497220200,10.0
1497223800,12.0
1497227400,13.0
1497231000,12.0
1497234600,14.0
1497238200,18.0
1497241800,15.0
1497245400,22.0
1497249000,12.0
1497252600,15.0
1497256200,14.0
1497259800,19.0
1497263400,24.0
1497267000,36.0
1497270600,27.0
1497274200,24.0
1497277800,23.0
1497281400,15.0
1497285000,15.0
1497288600,15.0
1497292200,19.0
1497295800,14.0
1497299400,18.0
1497303000,18.0
1497306600,14.0
1497310200,13.0
1497313800,12.0
1497317400,12.0
1497321000,16.0
1497324600,20.0
1497328200,15.0
1497331800,15.0
1497335400,17.0
1497339000,22.0
1497342600,17.0
1497346200,18.0
1497349800,16.0
1497353400,30.0
1497357000,12.0
1497360600,24.0
1497364200,15.0
1497367800,23.0
1497371400,28.0
1497375000,19.0
1497378600,21.0
1497382200,15.0
1497385800,9.0
1497389400,4.0
1497393000,5.0
1497396600,19.0
1497400200,12.0
1497403800,15.0
1497407400,21.0
1497411000,16.0
1497414600,14.0
1497418200,9.0
1497421800,5.0
1497425400,3.0
1497429000,6.0
1497432600,9.0
1497436200,8.0
1497439800,13.0
1497443400,15.0
1497447000,19.0
1497450600,23.0
1497454200,20.0
1497457800,24.0
1497461400,25.0
1497465000,28.0
1497468600,22.0
1497472200,9.0
1497475800,13.0
1497479400,6.0
1497483000,10.0
1497486600,12.0
1497490200,18.0
1497493800,25.0
1497497400,27.0
1497501000,28.0
1497504600,29.0
1497511800,10.0
1497515400,12.0
1497519000,11.0
1497522600,8.0
1497526200,9.0
1497529800,10.0
1497533400,14.0
1497537000,10.0
1497540600,7.0
1497544200,9.0
1497547800,8.0
1497551400,8.0
1497555000,10.0
1497558600,2.0
1497562200,0.0
1497565800,2.0
1497569400,3.0
1497573000,6.0
1497576600,3.0
1497580200,0.0
1497583800,0.0
1497587400,3.0
1497591000,13.0
1497594600,6.0
1497598200,6.0
1497601800,7.0
1497605400,8.0
1497609000,5.0
1497612600,15.0
1497616200,21.0
1497619800,20.0
1497623400,14.0
1497627000,11.0
1497630600,11.0
1497634200,6.0
1497637800,2.0
1497641400,1.0
1497645000,2.0
1497648600,3.0
1497652200,6.0
1497655800,17.0
1497659400,8.0
1497663000,12.0
1497666600,14.0
1497670200,15.0
1497673800,22.0
1497677400,17.0
1497681000,8.0
1497684600,5.0
1497688200,6.0
1497691800,2.0
1497695400,1.0
1497699000,21.0
1497702600,10.0
1497706200,14.0
1497709800,7.0
1497713400,2.0
1497717000,3.0
1497720600,2.0
